Time, Projected Occupancy,  num_parked_ios, num_parked_android, num_parked
10/07 05:58 PM,0 %,0,0,0
10/09 03:05 PM,4 %,1,0,1
10/09 03:55 PM,8 %,2,0,2
10/09 04:10 PM,4 %,1,0,1
10/09 04:53 PM,0 %,0,0,0
10/10 06:24 AM,4 %,1,0,1
10/10 06:41 AM,8 %,2,0,2
10/10 07:14 AM,12 %,3,0,3
10/10 07:34 AM,12 %,3,0,3
10/10 07:42 AM,15 %,4,0,4
10/10 07:46 AM,19 %,5,0,5
10/10 07:52 AM,23 %,6,0,6
10/10 08:00 AM,27 %,7,0,7
10/10 08:01 AM,27 %,7,0,7
10/10 08:03 AM,31 %,8,0,8
10/10 08:09 AM,35 %,9,0,9
10/10 08:09 AM,35 %,9,0,9
10/10 08:12 AM,38 %,10,0,10
10/10 08:13 AM,42 %,11,0,11
10/10 08:17 AM,46 %,12,0,12
10/10 08:18 AM,46 %,12,0,12
10/10 08:18 AM,46 %,12,0,12
10/10 08:21 AM,46 %,12,0,12
10/10 08:25 AM,50 %,13,0,13
10/10 08:28 AM,54 %,14,0,14
10/10 08:29 AM,58 %,15,0,15
10/10 08:34 AM,62 %,16,0,16
10/10 08:38 AM,65 %,17,0,17
10/10 08:40 AM,69 %,18,0,18
10/10 08:40 AM,73 %,19,0,19
10/10 08:40 AM,69 %,18,0,18
10/10 08:53 AM,73 %,19,0,19
10/10 08:56 AM,69 %,18,0,18
10/10 08:59 AM,73 %,19,0,19
10/10 08:59 AM,77 %,20,0,20
10/10 09:24 AM,73 %,19,0,19
10/10 09:26 AM,77 %,20,0,20
10/10 09:28 AM,73 %,19,0,19
10/10 09:30 AM,77 %,20,0,20
10/10 09:38 AM,69 %,18,0,18
10/10 09:54 AM,73 %,19,0,19
10/10 10:49 AM,69 %,18,0,18
10/10 11:53 AM,73 %,19,0,19
10/10 12:17 PM,69 %,18,0,18
10/10 12:28 PM,65 %,17,0,17
10/10 12:33 PM,69 %,18,0,18
10/10 12:35 PM,65 %,17,0,17
10/10 12:36 PM,62 %,16,0,16
10/10 12:41 PM,65 %,17,0,17
10/10 12:53 PM,62 %,16,0,16
10/10 12:57 PM,65 %,17,0,17
10/10 01:05 PM,69 %,18,0,18
10/10 01:10 PM,73 %,19,0,19
10/10 01:15 PM,77 %,20,0,20
10/10 01:16 PM,81 %,21,0,21
10/10 01:41 PM,77 %,20,0,20
10/10 01:55 PM,73 %,19,0,19
10/10 02:13 PM,69 %,18,0,18
10/10 02:19 PM,73 %,19,0,19
10/10 02:20 PM,69 %,18,0,18
10/10 02:26 PM,65 %,17,0,17
10/10 02:27 PM,62 %,16,0,16
10/10 02:56 PM,58 %,15,0,15
10/10 03:20 PM,54 %,14,0,14
10/10 03:28 PM,50 %,13,0,13
10/10 03:45 PM,46 %,12,0,12
10/10 04:06 PM,42 %,11,0,11
10/10 04:14 PM,46 %,12,0,12
10/10 04:22 PM,42 %,11,0,11
10/10 04:39 PM,38 %,10,0,10
10/10 04:45 PM,31 %,8,0,8
10/10 04:51 PM,31 %,8,0,8
10/10 05:07 PM,35 %,9,0,9
10/10 05:07 PM,27 %,7,0,7
10/10 07:00 PM,31 %,8,0,8
10/10 07:19 PM,31 %,8,0,8
10/10 07:46 PM,27 %,7,0,7
10/10 07:51 PM,23 %,6,0,6
10/10 08:07 PM,27 %,7,0,7
10/10 08:15 PM,31 %,8,0,8
10/10 09:35 PM,27 %,7,0,7
10/10 10:16 PM,23 %,6,0,6
10/10 11:37 PM,19 %,5,0,5
10/11 07:12 AM,23 %,6,0,6
10/11 07:16 AM,27 %,7,0,7
10/11 07:20 AM,31 %,8,0,8
10/11 07:37 AM,35 %,9,0,9
10/11 07:47 AM,38 %,10,0,10
10/11 07:58 AM,38 %,10,0,10
10/11 08:13 AM,38 %,10,0,10
10/11 08:22 AM,42 %,11,0,11
10/11 08:27 AM,46 %,12,0,12
10/11 08:30 AM,50 %,13,0,13
10/11 08:31 AM,50 %,13,0,13
10/11 08:32 AM,54 %,14,0,14
10/11 08:40 AM,58 %,15,0,15
10/11 08:40 AM,54 %,14,0,14
10/11 08:44 AM,58 %,15,0,15
10/11 08:50 AM,58 %,15,0,15
10/11 09:00 AM,54 %,14,0,14
10/11 09:59 AM,58 %,15,0,15
10/11 10:12 AM,62 %,16,0,16
10/11 10:25 AM,65 %,17,0,17
10/11 10:30 AM,62 %,16,0,16
10/11 11:01 AM,62 %,16,0,16
10/11 11:06 AM,58 %,15,0,15
10/11 11:12 AM,58 %,15,0,15
10/11 11:24 AM,62 %,16,0,16
10/11 11:36 AM,65 %,17,0,17
10/11 11:44 AM,69 %,18,0,18
10/11 11:51 AM,65 %,17,0,17
10/11 11:53 AM,62 %,16,0,16
10/11 11:59 AM,58 %,15,0,15
10/11 12:02 PM,62 %,16,0,16
10/11 12:09 PM,65 %,17,0,17
10/11 12:49 PM,65 %,17,0,17
10/11 01:16 PM,65 %,17,0,17
10/11 01:24 PM,62 %,16,0,16
10/11 01:24 PM,58 %,15,0,15
10/11 01:25 PM,54 %,14,0,14
10/11 01:29 PM,50 %,13,0,13
10/11 01:35 PM,46 %,12,0,12
10/11 02:10 PM,42 %,11,0,11
10/11 02:39 PM,50 %,13,0,13
10/11 02:46 PM,54 %,14,0,14
10/11 02:47 PM,58 %,15,0,15
10/11 02:47 PM,62 %,16,0,16
10/11 02:48 PM,58 %,15,0,15
10/11 02:50 PM,62 %,16,0,16
10/11 03:53 PM,54 %,14,0,14
10/11 03:59 PM,42 %,11,0,11
10/11 04:00 PM,46 %,12,0,12
10/11 04:20 PM,50 %,13,0,13
10/11 04:21 PM,46 %,12,0,12
10/11 04:23 PM,42 %,11,0,11
10/11 04:27 PM,38 %,10,0,10
10/11 04:32 PM,35 %,9,0,9
10/11 04:32 PM,31 %,8,0,8
10/11 04:54 PM,35 %,9,0,9
10/11 04:56 PM,27 %,7,0,7
10/11 05:04 PM,23 %,6,0,6
10/11 05:35 PM,19 %,5,0,5
10/11 05:43 PM,15 %,4,0,4
10/11 05:49 PM,12 %,3,0,3
10/11 06:14 PM,15 %,4,0,4
10/11 08:27 PM,8 %,2,0,2
10/11 08:30 PM,4 %,1,0,1
10/12 06:51 AM,8 %,2,0,2
10/12 07:10 AM,8 %,2,0,2
10/12 07:17 AM,12 %,3,0,3
10/12 07:19 AM,15 %,4,0,4
10/12 07:20 AM,19 %,5,0,5
10/12 07:20 AM,19 %,5,0,5
10/12 07:41 AM,23 %,6,0,6
10/12 07:44 AM,27 %,7,0,7
10/12 07:51 AM,31 %,8,0,8
10/12 07:51 AM,35 %,9,0,9
10/12 08:02 AM,38 %,10,0,10
10/12 08:03 AM,42 %,11,0,11
10/12 08:03 AM,46 %,12,0,12
10/12 08:12 AM,50 %,13,0,13
10/12 08:21 AM,54 %,14,0,14
10/12 08:27 AM,58 %,15,0,15
10/12 08:36 AM,62 %,16,0,16
10/12 08:37 AM,65 %,17,0,17
10/12 08:42 AM,65 %,17,0,17
10/12 08:57 AM,69 %,18,0,18
10/12 09:03 AM,73 %,19,0,19
10/12 09:04 AM,77 %,20,0,20
10/12 09:16 AM,81 %,21,0,21
10/12 09:19 AM,85 %,22,0,22
10/12 09:25 AM,88 %,23,0,23
10/12 09:28 AM,85 %,22,0,22
10/12 09:32 AM,88 %,23,0,23
10/12 10:09 AM,92 %,24,0,24
10/12 10:22 AM,92 %,24,0,24
10/12 10:23 AM,88 %,23,0,23
10/12 10:27 AM,92 %,24,0,24
10/12 10:27 AM,88 %,23,0,23
10/12 10:41 AM,92 %,24,0,24
10/12 10:47 AM,88 %,23,0,23
10/12 10:58 AM,85 %,22,0,22
10/12 11:16 AM,88 %,23,0,23
10/12 11:17 AM,85 %,22,0,22
10/12 11:33 AM,81 %,21,0,21
10/12 11:34 AM,77 %,20,0,20
10/12 12:04 PM,81 %,21,0,21
10/12 12:27 PM,85 %,22,0,22
10/12 12:36 PM,81 %,21,0,21
10/12 12:36 PM,77 %,20,0,20
10/12 12:52 PM,73 %,19,0,19
10/12 01:22 PM,77 %,20,0,20
10/12 01:24 PM,77 %,20,0,20
10/12 01:30 PM,81 %,21,0,21
10/12 01:30 PM,77 %,20,0,20
10/12 01:32 PM,73 %,19,0,19
10/12 01:40 PM,69 %,18,0,18
10/12 01:44 PM,65 %,17,0,17
10/12 01:52 PM,62 %,16,0,16
10/12 01:52 PM,58 %,15,0,15
10/12 02:22 PM,58 %,15,0,15
10/12 02:33 PM,54 %,14,0,14
10/12 02:33 PM,42 %,11,0,11
10/12 03:11 PM,38 %,10,0,10
10/12 03:12 PM,42 %,11,0,11
10/12 03:22 PM,38 %,10,0,10
10/12 03:28 PM,35 %,9,0,9
10/12 03:49 PM,38 %,10,0,10
10/12 03:51 PM,42 %,11,0,11
10/12 04:38 PM,38 %,10,0,10
10/12 04:43 PM,35 %,9,0,9
10/12 04:58 PM,31 %,8,0,8
10/12 05:02 PM,27 %,7,0,7
10/12 05:11 PM,23 %,6,0,6
10/12 05:15 PM,19 %,5,0,5
10/12 05:48 PM,15 %,4,0,4
10/12 06:01 PM,12 %,3,0,3
10/12 09:16 PM,8 %,2,0,2
10/13 08:09 AM,12 %,3,0,3
10/13 08:43 AM,12 %,3,0,3
10/13 08:48 AM,8 %,2,0,2
10/13 11:59 AM,12 %,3,0,3
10/13 12:18 PM,15 %,4,0,4
10/13 12:40 PM,12 %,3,0,3
10/13 12:43 PM,4 %,1,0,1
10/13 06:43 PM,0 %,0,0,0
10/16 05:20 PM,4 %,1,0,1
10/16 07:44 PM,0 %,0,0,0
10/17 06:44 AM,4 %,1,0,1
10/17 07:00 AM,8 %,2,0,2
10/17 07:13 AM,8 %,2,0,2
10/17 07:20 AM,8 %,2,0,2
10/17 07:22 AM,12 %,3,0,3
10/17 07:28 AM,15 %,4,0,4
10/17 07:38 AM,19 %,5,0,5
10/17 07:50 AM,23 %,6,0,6
10/17 07:57 AM,27 %,7,0,7
10/17 08:05 AM,31 %,8,0,8
10/17 08:05 AM,35 %,9,0,9
10/17 08:15 AM,38 %,10,0,10
10/17 08:22 AM,42 %,11,0,11
10/17 08:23 AM,46 %,12,0,12
10/17 08:24 AM,46 %,12,0,12
10/17 08:25 AM,50 %,13,0,13
10/17 08:26 AM,54 %,14,0,14
10/17 08:26 AM,58 %,15,0,15
10/17 08:27 AM,62 %,16,0,16
10/17 08:27 AM,65 %,17,0,17
10/17 08:28 AM,69 %,18,0,18
10/17 08:32 AM,65 %,17,0,17
10/17 08:33 AM,69 %,18,0,18
10/17 08:34 AM,73 %,19,0,19
10/17 08:41 AM,69 %,18,0,18
10/17 08:54 AM,73 %,19,0,19
10/17 09:10 AM,77 %,20,0,20
10/17 09:15 AM,81 %,21,0,21
10/17 09:18 AM,77 %,20,0,20
10/17 09:32 AM,77 %,20,0,20
10/17 09:35 AM,81 %,21,0,21
10/17 09:35 AM,81 %,21,0,21
10/17 09:46 AM,85 %,22,0,22
10/17 10:01 AM,88 %,23,0,23
10/17 10:22 AM,92 %,24,0,24
10/17 10:38 AM,88 %,23,0,23
10/17 11:00 AM,85 %,22,0,22
10/17 11:17 AM,88 %,23,0,23
10/17 11:58 AM,92 %,24,0,24
10/17 12:08 PM,96 %,25,0,25
10/17 12:28 PM,92 %,24,0,24
10/17 12:29 PM,92 %,24,0,24
10/17 12:35 PM,92 %,24,0,24
10/17 12:38 PM,88 %,23,0,23
10/17 12:46 PM,92 %,24,0,24
10/17 01:00 PM,88 %,23,0,23
10/17 01:11 PM,92 %,24,0,24
10/17 01:16 PM,88 %,23,0,23
10/17 01:22 PM,92 %,24,0,24
10/17 01:29 PM,85 %,22,0,22
10/17 01:32 PM,81 %,21,0,21
10/17 01:48 PM,77 %,20,0,20
10/17 02:07 PM,73 %,19,0,19
10/17 02:20 PM,77 %,20,0,20
10/17 02:36 PM,73 %,19,0,19
10/17 02:46 PM,73 %,19,0,19
10/17 03:08 PM,65 %,17,0,17
10/17 03:35 PM,62 %,16,0,16
10/17 03:35 PM,62 %,16,0,16
10/17 03:47 PM,58 %,15,0,15
10/17 04:06 PM,54 %,14,0,14
10/17 04:19 PM,58 %,15,0,15
10/17 04:32 PM,50 %,13,0,13
10/17 04:52 PM,50 %,13,0,13
10/17 05:11 PM,54 %,14,0,14
10/17 05:18 PM,50 %,13,0,13
10/17 05:26 PM,54 %,14,0,14
10/17 05:55 PM,50 %,13,0,13
10/17 06:41 PM,46 %,12,0,12
10/17 06:55 PM,42 %,11,0,11
10/17 08:06 PM,50 %,13,0,13
10/17 08:17 PM,54 %,14,0,14
10/17 10:23 PM,46 %,12,0,12
10/17 10:35 PM,42 %,11,0,11
10/18 07:01 AM,46 %,12,0,12
10/18 07:16 AM,50 %,13,0,13
10/18 07:19 AM,54 %,14,0,14
10/18 07:31 AM,58 %,15,0,15
10/18 07:41 AM,54 %,14,0,14
10/18 07:47 AM,58 %,15,0,15
10/18 07:51 AM,62 %,16,0,16
10/18 08:24 AM,65 %,17,0,17
10/18 08:27 AM,62 %,16,0,16
10/18 08:30 AM,65 %,17,0,17
10/18 08:36 AM,58 %,15,0,15
10/18 08:48 AM,65 %,17,0,17
10/18 08:59 AM,58 %,15,0,15
10/18 08:59 AM,50 %,13,0,13
10/18 09:00 AM,50 %,13,0,13
10/18 09:47 AM,42 %,11,0,11
10/18 09:56 AM,50 %,13,0,13
10/18 10:01 AM,50 %,13,0,13
10/18 10:30 AM,46 %,12,0,12
10/18 10:34 AM,46 %,12,0,12
10/18 10:35 AM,42 %,11,0,11
10/18 11:13 AM,46 %,12,0,12
10/18 11:24 AM,50 %,13,0,13
10/18 11:40 AM,54 %,14,0,14
10/18 11:48 AM,50 %,13,0,13
10/18 11:50 AM,54 %,14,0,14
10/18 12:10 PM,54 %,14,0,14
10/18 12:13 PM,58 %,15,0,15
10/18 12:25 PM,54 %,14,0,14
10/18 01:02 PM,58 %,15,0,15
10/18 01:03 PM,62 %,16,0,16
10/18 01:19 PM,58 %,15,0,15
10/18 01:28 PM,54 %,14,0,14
10/18 01:41 PM,50 %,13,0,13
10/18 02:23 PM,46 %,12,0,12
10/18 02:43 PM,42 %,11,0,11
10/18 02:44 PM,42 %,11,0,11
10/18 02:52 PM,46 %,12,0,12
10/18 02:57 PM,46 %,12,0,12
10/18 02:59 PM,50 %,13,0,13
10/18 02:59 PM,46 %,12,0,12
10/18 03:01 PM,42 %,11,0,11
10/18 03:02 PM,42 %,11,0,11
10/18 03:57 PM,38 %,10,0,10
10/18 03:57 PM,35 %,9,0,9
10/18 04:28 PM,31 %,8,0,8
10/18 04:35 PM,31 %,8,0,8
10/18 05:44 PM,27 %,7,0,7
10/18 06:10 PM,27 %,7,0,7
10/18 06:11 PM,23 %,6,0,6
10/18 06:24 PM,23 %,6,0,6
10/18 06:50 PM,19 %,5,0,5
10/18 09:24 PM,15 %,4,0,4
10/19 06:50 AM,19 %,5,0,5
10/19 07:05 AM,23 %,6,0,6
10/19 07:21 AM,27 %,7,0,7
10/19 07:21 AM,31 %,8,0,8
10/19 07:28 AM,35 %,9,0,9
10/19 07:36 AM,38 %,10,0,10
10/19 07:40 AM,42 %,11,0,11
10/19 07:41 AM,38 %,10,0,10
10/19 07:44 AM,42 %,11,0,11
10/19 07:56 AM,42 %,11,0,11
10/19 08:00 AM,46 %,12,0,12
10/19 08:01 AM,46 %,12,0,12
10/19 08:03 AM,50 %,13,0,13
10/19 08:09 AM,54 %,14,0,14
10/19 08:10 AM,58 %,15,0,15
10/19 08:10 AM,62 %,16,0,16
10/19 08:18 AM,65 %,17,0,17
10/19 08:22 AM,69 %,18,0,18
10/19 08:24 AM,65 %,17,0,17
10/19 08:27 AM,69 %,18,0,18
10/19 08:27 AM,73 %,19,0,19
10/19 08:36 AM,77 %,20,0,20
10/19 08:39 AM,81 %,21,0,21
10/19 08:47 AM,85 %,22,0,22
10/19 08:58 AM,88 %,23,0,23
10/19 09:20 AM,85 %,22,0,22
10/19 09:29 AM,81 %,21,0,21
10/19 09:31 AM,77 %,20,0,20
10/19 09:54 AM,73 %,19,0,19
10/19 09:57 AM,77 %,20,0,20
10/19 10:02 AM,81 %,21,0,21
10/19 10:05 AM,85 %,22,0,22
10/19 11:19 AM,92 %,24,0,24
10/19 11:31 AM,85 %,22,0,22
10/19 11:32 AM,81 %,21,0,21
10/19 11:34 AM,85 %,22,0,22
10/19 11:57 AM,85 %,22,0,22
10/19 12:02 PM,88 %,23,0,23
10/19 12:08 PM,85 %,22,0,22
10/19 12:18 PM,92 %,24,0,24
10/19 01:06 PM,96 %,25,0,25
10/19 01:13 PM,100 %,26,0,26
10/19 01:17 PM,96 %,25,0,25
10/19 01:22 PM,92 %,24,0,24
10/19 01:33 PM,88 %,23,0,23
10/19 01:39 PM,85 %,22,0,22
10/19 01:44 PM,81 %,21,0,21
10/19 02:05 PM,77 %,20,0,20
10/19 02:24 PM,81 %,21,0,21
10/19 02:37 PM,77 %,20,0,20
10/19 02:40 PM,73 %,19,0,19
10/19 02:59 PM,69 %,18,0,18
10/19 03:06 PM,65 %,17,0,17
10/19 03:15 PM,62 %,16,0,16
10/19 03:19 PM,58 %,15,0,15
10/19 03:26 PM,54 %,14,0,14
10/19 03:37 PM,50 %,13,0,13
10/19 03:52 PM,46 %,12,0,12
10/19 04:42 PM,38 %,10,0,10
10/19 04:46 PM,38 %,10,0,10
10/19 04:55 PM,42 %,11,0,11
10/19 05:07 PM,35 %,9,0,9
10/19 05:50 PM,31 %,8,0,8
10/19 05:59 PM,35 %,9,0,9
10/19 06:12 PM,23 %,6,0,6
10/19 06:21 PM,23 %,6,0,6
10/19 06:41 PM,19 %,5,0,5
10/19 07:58 PM,15 %,4,0,4
10/20 07:05 AM,19 %,5,0,5
10/20 07:31 AM,23 %,6,0,6
10/20 07:45 AM,27 %,7,0,7
10/20 07:46 AM,31 %,8,0,8
10/20 07:51 AM,35 %,9,0,9
10/20 07:58 AM,35 %,9,0,9
10/20 08:06 AM,38 %,10,0,10
10/20 08:10 AM,42 %,11,0,11
10/20 08:11 AM,46 %,12,0,12
10/20 08:17 AM,46 %,12,0,12
10/20 08:39 AM,46 %,12,0,12
10/20 08:45 AM,50 %,13,0,13
10/20 09:51 AM,54 %,14,0,14
10/20 09:52 AM,50 %,13,0,13
10/20 10:00 AM,54 %,14,0,14
10/20 10:01 AM,50 %,13,0,13
10/20 10:09 AM,46 %,12,0,12
10/20 10:27 AM,42 %,11,0,11
10/20 10:29 AM,38 %,10,0,10
10/20 11:02 AM,42 %,11,0,11
10/20 11:19 AM,46 %,12,0,12
10/20 11:35 AM,50 %,13,0,13
10/20 11:36 AM,46 %,12,0,12
10/20 11:41 AM,50 %,13,0,13
10/20 11:55 AM,54 %,14,0,14
10/20 12:00 PM,50 %,13,0,13
10/20 12:08 PM,54 %,14,0,14
10/20 12:23 PM,58 %,15,0,15
10/20 01:03 PM,54 %,14,0,14
10/20 01:21 PM,58 %,15,0,15
10/20 01:23 PM,62 %,16,0,16
10/20 01:29 PM,58 %,15,0,15
10/20 01:30 PM,58 %,15,0,15
10/20 01:40 PM,58 %,15,0,15
10/20 02:18 PM,54 %,14,0,14
10/20 02:32 PM,50 %,13,0,13
10/20 02:38 PM,46 %,12,0,12
10/20 02:49 PM,38 %,10,0,10
10/20 02:57 PM,35 %,9,0,9
10/20 02:59 PM,38 %,10,0,10
10/20 03:06 PM,35 %,9,0,9
10/20 03:09 PM,38 %,10,0,10
10/20 03:15 PM,35 %,9,0,9
10/20 03:38 PM,31 %,8,0,8
10/20 04:13 PM,35 %,9,0,9
10/20 04:18 PM,31 %,8,0,8
10/20 04:35 PM,27 %,7,0,7
10/20 05:03 PM,27 %,7,0,7
10/20 05:27 PM,23 %,6,0,6
10/20 06:07 PM,27 %,7,0,7
10/20 06:30 PM,31 %,8,0,8
10/20 06:56 PM,23 %,6,0,6
10/20 07:09 PM,19 %,5,0,5
10/20 07:14 PM,15 %,4,0,4
10/20 07:15 PM,12 %,3,0,3
10/20 07:17 PM,15 %,4,0,4
10/20 07:21 PM,12 %,3,0,3
10/20 07:22 PM,8 %,2,0,2
10/21 06:57 AM,12 %,3,0,3
10/21 07:05 AM,15 %,4,0,4
10/21 07:11 AM,19 %,5,0,5
10/21 07:15 AM,23 %,6,0,6
10/21 07:17 AM,27 %,7,0,7
10/21 07:53 AM,31 %,8,0,8
10/21 07:55 AM,35 %,9,0,9
10/21 07:58 AM,38 %,10,0,10
10/21 08:05 AM,42 %,11,0,11
10/21 08:05 AM,46 %,12,0,12
10/21 08:18 AM,46 %,12,0,12
10/21 08:19 AM,50 %,13,0,13
10/21 08:19 AM,50 %,13,0,13
10/21 08:21 AM,54 %,14,0,14
10/21 08:41 AM,58 %,15,0,15
10/21 09:04 AM,62 %,16,0,16
10/21 09:09 AM,65 %,17,0,17
10/21 09:14 AM,73 %,19,0,19
10/21 09:26 AM,69 %,18,0,18
10/21 09:30 AM,73 %,19,0,19
10/21 09:34 AM,73 %,19,0,19
10/21 09:36 AM,69 %,18,0,18
10/21 09:37 AM,73 %,19,0,19
10/21 09:46 AM,77 %,20,0,20
10/21 10:00 AM,81 %,21,0,21
10/21 10:08 AM,85 %,22,0,22
10/21 10:19 AM,81 %,21,0,21
10/21 10:37 AM,77 %,20,0,20
10/21 10:52 AM,81 %,21,0,21
10/21 11:03 AM,85 %,22,0,22
10/21 11:16 AM,81 %,21,0,21
10/21 11:25 AM,77 %,20,0,20
10/21 11:32 AM,73 %,19,0,19
10/21 11:38 AM,69 %,18,0,18
10/21 11:58 AM,69 %,18,0,18
10/21 12:05 PM,73 %,19,0,19
10/21 12:06 PM,77 %,20,0,20
10/21 12:21 PM,73 %,19,0,19
10/21 12:32 PM,69 %,18,0,18
10/21 01:11 PM,65 %,17,0,17
10/21 01:12 PM,69 %,18,0,18
10/21 01:22 PM,62 %,16,0,16
10/21 01:30 PM,58 %,15,0,15
10/21 01:34 PM,62 %,16,0,16
10/21 01:35 PM,58 %,15,0,15
10/21 01:35 PM,54 %,14,0,14
10/21 01:39 PM,58 %,15,0,15
10/21 01:42 PM,62 %,16,0,16
10/21 01:47 PM,65 %,17,0,17
10/21 01:49 PM,69 %,18,0,18
10/21 01:59 PM,65 %,17,0,17
10/21 02:04 PM,65 %,17,0,17
10/21 02:28 PM,62 %,16,0,16
10/21 02:33 PM,58 %,15,0,15
10/21 02:37 PM,58 %,15,0,15
10/21 02:51 PM,54 %,14,0,14
10/21 03:22 PM,50 %,13,0,13
10/21 03:33 PM,46 %,12,0,12
10/21 03:37 PM,42 %,11,0,11
10/21 03:47 PM,38 %,10,0,10
10/21 04:15 PM,38 %,10,0,10
10/21 05:09 PM,35 %,9,0,9
10/21 05:17 PM,35 %,9,0,9
10/21 05:31 PM,31 %,8,0,8
10/21 05:39 PM,0 %,0,0,0
10/23 02:48 PM,8 %,2,0,2
10/23 03:16 PM,12 %,3,0,3
10/23 03:55 PM,8 %,2,0,2
10/23 06:08 PM,4 %,1,0,1
10/24 07:12 AM,8 %,2,0,2
10/24 07:20 AM,12 %,3,0,3
10/24 07:32 AM,15 %,4,0,4
10/24 07:38 AM,19 %,5,0,5
10/24 07:38 AM,23 %,6,0,6
10/24 07:53 AM,27 %,7,0,7
10/24 08:02 AM,31 %,8,0,8
10/24 08:03 AM,35 %,9,0,9
10/24 08:06 AM,38 %,10,0,10
10/24 08:15 AM,42 %,11,0,11
10/24 08:29 AM,42 %,11,0,11
10/24 08:30 AM,46 %,12,0,12
10/24 08:30 AM,50 %,13,0,13
10/24 08:38 AM,42 %,11,0,11
10/24 08:58 AM,46 %,12,0,12
10/24 09:13 AM,50 %,13,0,13
10/24 09:31 AM,50 %,13,0,13
10/24 09:53 AM,54 %,14,0,14
10/24 10:12 AM,58 %,15,0,15
10/24 10:33 AM,54 %,14,0,14
10/24 11:06 AM,58 %,15,0,15
10/24 11:24 AM,50 %,13,0,13
10/24 12:08 PM,54 %,14,0,14
10/24 12:10 PM,58 %,15,0,15
10/24 12:33 PM,54 %,14,0,14
10/24 12:37 PM,54 %,14,0,14
10/24 12:39 PM,54 %,14,0,14
10/24 12:51 PM,50 %,13,0,13
10/24 01:17 PM,54 %,14,0,14
10/24 01:32 PM,50 %,13,0,13
10/24 02:16 PM,50 %,13,0,13
10/24 02:27 PM,54 %,14,0,14
10/24 02:36 PM,42 %,11,0,11
10/24 02:41 PM,38 %,10,0,10
10/24 03:31 PM,42 %,11,0,11
10/24 03:33 PM,35 %,9,0,9
10/24 04:29 PM,31 %,8,0,8
10/24 04:45 PM,35 %,9,0,9
10/24 05:47 PM,35 %,9,0,9
10/24 06:29 PM,35 %,9,0,9
10/24 06:40 PM,31 %,8,0,8
10/24 06:40 PM,27 %,7,0,7
10/24 07:10 PM,23 %,6,0,6
10/24 07:16 PM,19 %,5,0,5
10/24 07:20 PM,23 %,6,0,6
10/24 07:25 PM,27 %,7,0,7
10/24 09:11 PM,23 %,6,0,6
10/24 09:49 PM,19 %,5,0,5
10/25 07:02 AM,15 %,4,0,4
10/25 07:05 AM,19 %,5,0,5
10/25 07:16 AM,23 %,6,0,6
10/25 07:30 AM,23 %,6,0,6
10/25 07:56 AM,27 %,7,0,7
10/25 08:11 AM,23 %,6,0,6
10/25 08:15 AM,27 %,7,0,7
10/25 08:19 AM,27 %,7,0,7
10/25 08:36 AM,23 %,6,0,6
10/25 08:36 AM,27 %,7,0,7
10/25 08:44 AM,31 %,8,0,8
10/25 09:01 AM,27 %,7,0,7
10/25 09:22 AM,31 %,8,0,8
10/25 09:59 AM,35 %,9,0,9
10/25 10:17 AM,38 %,10,0,10
10/25 10:42 AM,42 %,11,0,11
10/25 11:03 AM,38 %,10,0,10
10/25 11:22 AM,42 %,11,0,11
10/25 11:28 AM,38 %,10,0,10
10/25 11:45 AM,42 %,11,0,11
10/25 11:46 AM,46 %,12,0,12
10/25 11:49 AM,50 %,13,0,13
10/25 11:54 AM,46 %,12,0,12
10/25 11:55 AM,42 %,11,0,11
10/25 12:18 PM,46 %,12,0,12
10/25 12:48 PM,42 %,11,0,11
10/25 01:02 PM,46 %,12,0,12
10/25 01:06 PM,42 %,11,0,11
10/25 01:06 PM,50 %,13,0,13
10/25 01:23 PM,54 %,14,0,14
10/25 01:40 PM,46 %,12,0,12
10/25 02:20 PM,46 %,12,0,12
10/25 02:24 PM,42 %,11,0,11
10/25 02:25 PM,46 %,12,0,12
10/25 02:34 PM,38 %,10,0,10
10/25 02:34 PM,35 %,9,0,9
10/25 02:44 PM,38 %,10,0,10
10/25 03:03 PM,42 %,11,0,11
10/25 03:24 PM,42 %,11,0,11
10/25 03:32 PM,38 %,10,0,10
10/25 03:38 PM,42 %,11,0,11
10/25 03:59 PM,35 %,9,0,9
10/25 04:05 PM,31 %,8,0,8
10/25 04:09 PM,27 %,7,0,7
10/25 04:11 PM,27 %,7,0,7
10/25 04:40 PM,31 %,8,0,8
10/25 05:18 PM,27 %,7,0,7
10/25 05:34 PM,27 %,7,0,7
10/25 05:51 PM,31 %,8,0,8
10/25 05:53 PM,27 %,7,0,7
10/25 06:57 PM,19 %,5,0,5
10/25 07:17 PM,19 %,5,0,5
10/25 07:49 PM,23 %,6,0,6
10/25 09:36 PM,19 %,5,0,5
10/26 06:54 AM,23 %,6,0,6
10/26 07:03 AM,27 %,7,0,7
10/26 07:19 AM,31 %,8,0,8
10/26 07:23 AM,35 %,9,0,9
10/26 07:33 AM,35 %,9,0,9
10/26 07:54 AM,38 %,10,0,10
10/26 07:59 AM,42 %,11,0,11
10/26 08:00 AM,46 %,12,0,12
10/26 08:04 AM,46 %,12,0,12
10/26 08:05 AM,50 %,13,0,13
10/26 08:05 AM,54 %,14,0,14
10/26 08:05 AM,54 %,14,0,14
10/26 08:09 AM,58 %,15,0,15
